country_name,iso3_country_code,world_bank_region,world_bank_income_group,observation_year,cluster,n_factors,factor,score
Afghanistan,AFG,South Asia,Low income,2022,1,6,1,-0.31210322652080424
Afghanistan,AFG,South Asia,Low income,2022,1,6,2,0.6760983988811874
Afghanistan,AFG,South Asia,Low income,2022,1,6,3,-0.38861480703601425
Afghanistan,AFG,South Asia,Low income,2022,1,6,4,-0.5519305596128727
Afghanistan,AFG,South Asia,Low income,2022,1,6,5,-0.2870836462894508
Afghanistan,AFG,South Asia,Low income,2022,1,6,6,-0.3107886238660019
Bangladesh,BGD,South Asia,Lower middle income,2022,1,6,1,-0.39695558778027396
Bangladesh,BGD,South Asia,Lower middle income,2022,1,6,2,1.9657358546416863
Bangladesh,BGD,South Asia,Lower middle income,2022,1,6,3,5.477281505535639
Bangladesh,BGD,South Asia,Lower middle income,2022,1,6,4,-0.13024504250994062
Bangladesh,BGD,South Asia,Lower middle income,2022,1,6,5,-0.2311544223620587
Bangladesh,BGD,South Asia,Lower middle income,2022,1,6,6,0.8987087867985153
Benin,BEN,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.4474854728204954
Benin,BEN,Sub-Saharan Africa,Lower middle income,2022,1,6,2,-0.3243581557498785
Benin,BEN,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.46677236046444187
Benin,BEN,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.23569839054528646
Benin,BEN,Sub-Saharan Africa,Lower middle income,2022,1,6,5,0.5896702753700434
Benin,BEN,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.13294325506310709
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2022,1,6,1,-0.5132297517498109
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2022,1,6,2,0.2896027161281673
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2022,1,6,3,-0.7390306387377381
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2022,1,6,4,-0.38763501208177625
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2022,1,6,5,1.0165191900342077
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2022,1,6,6,1.5879367296362357
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2022,1,6,1,-0.5029453393739567
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2022,1,6,2,-0.4146669456634401
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2022,1,6,3,-0.12019830359388682
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2022,1,6,4,-0.40577571719608196
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2022,1,6,5,-0.8098418950002081
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2022,1,6,6,-0.18368475245704113
Burundi,BDI,Sub-Saharan Africa,Low income,2022,1,6,1,-0.06339760780220764
Burundi,BDI,Sub-Saharan Africa,Low income,2022,1,6,2,-1.286009005543816
Burundi,BDI,Sub-Saharan Africa,Low income,2022,1,6,3,0.5317009980579376
Burundi,BDI,Sub-Saharan Africa,Low income,2022,1,6,4,-0.3472317199155092
Burundi,BDI,Sub-Saharan Africa,Low income,2022,1,6,5,0.07842806635404796
Burundi,BDI,Sub-Saharan Africa,Low income,2022,1,6,6,1.6495411117102723
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,1,6,1,-0.5440783995577761
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,1,6,2,0.41709840839442636
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,1,6,3,0.3212067163293969
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,1,6,4,4.907975012517532
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,1,6,5,-1.1671397928253253
Cambodia,KHM,East Asia & Pacific,Lower middle income,2022,1,6,6,-0.5384190539966742
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.2643881312927319
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,1,6,2,0.06973429104997181
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.8118194177216014
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,1,6,4,0.20845545659983689
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,1,6,5,2.3633373749462634
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2022,1,6,6,0.8129671229013195
Central African Republic,CAF,Sub-Saharan Africa,Low income,2022,1,6,1,-0.4384801453107909
Central African Republic,CAF,Sub-Saharan Africa,Low income,2022,1,6,2,0.9327691363409674
Central African Republic,CAF,Sub-Saharan Africa,Low income,2022,1,6,3,-0.7231668755471606
Central African Republic,CAF,Sub-Saharan Africa,Low income,2022,1,6,4,-0.5681955177914461
Central African Republic,CAF,Sub-Saharan Africa,Low income,2022,1,6,5,-0.3075656003811875
Central African Republic,CAF,Sub-Saharan Africa,Low income,2022,1,6,6,-1.1542553645741596
Chad,TCD,Sub-Saharan Africa,Low income,2022,1,6,1,-0.13225085692303928
Chad,TCD,Sub-Saharan Africa,Low income,2022,1,6,2,0.8511925003355053
Chad,TCD,Sub-Saharan Africa,Low income,2022,1,6,3,-0.6654931078490443
Chad,TCD,Sub-Saharan Africa,Low income,2022,1,6,4,-0.39805030646047035
Chad,TCD,Sub-Saharan Africa,Low income,2022,1,6,5,-0.20843261119919654
Chad,TCD,Sub-Saharan Africa,Low income,2022,1,6,6,-0.7448510184906894
Comoros,COM,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.4954559462670018
Comoros,COM,Sub-Saharan Africa,Lower middle income,2022,1,6,2,-0.7652228647560958
Comoros,COM,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.11944450849588557
Comoros,COM,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.6492581108718298
Comoros,COM,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-1.2007581734035349
Comoros,COM,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.7545679228226186
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2022,1,6,1,-0.33583785461209714
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2022,1,6,2,0.7444271792889698
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2022,1,6,3,-0.020176731546147318
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2022,1,6,4,1.7549907667409208
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2022,1,6,5,-0.9247282496015274
"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2022,1,6,6,1.6490464985726951
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2022,1,6,1,0.02016225085423745
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2022,1,6,2,0.7602355090406288
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.5751223623605036
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.29510422272618086
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-0.20441285195441963
"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.4024772889279865
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,1,6,1,0.8283432192899537
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,1,6,2,0.0017200977288347639
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,1,6,3,1.1339125861645083
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,1,6,4,0.30538304374236447
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,1,6,5,2.4352768150213806
Ethiopia,ETH,Sub-Saharan Africa,Low income,2022,1,6,6,-0.6525049655351561
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,1,6,1,-0.23802315395895385
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,1,6,2,-0.513081356207718
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,1,6,3,-0.6335134769948597
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,1,6,4,-0.19704165463513929
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,1,6,5,1.1900905463047489
"Gambia, The",GMB,Sub-Saharan Africa,Low income,2022,1,6,6,-0.21193880890373215
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,1,6,1,0.38185197141421273
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,1,6,2,0.8430674826873278
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.32728094058737245
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.4703119194028692
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,1,6,5,0.19184891462517684
Ghana,GHA,Sub-Saharan Africa,Lower middle income,2022,1,6,6,2.4423132491057133
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.6058625900102061
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,1,6,2,-0.436719911711641
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-1.1000657312429123
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,1,6,4,2.721005679904907
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-1.1654159254409762
Guinea,GIN,Sub-Saharan Africa,Lower middle income,2022,1,6,6,0.606175740677781
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,1,6,1,-0.3821499334238948
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,1,6,2,-0.4227035702972889
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,1,6,3,-0.8642340677406054
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,1,6,4,-0.09597557261497366
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,1,6,5,1.999180054468261
Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2022,1,6,6,0.01252366213166528
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,1,6,1,0.4445318332643005
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,1,6,2,-0.7582354506992627
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,1,6,3,0.4551635943372701
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,1,6,4,-0.4518513479668476
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,1,6,5,-1.006496616690324
Haiti,HTI,Latin America & Caribbean,Lower middle income,2022,1,6,6,-0.9431493491305971
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.25329425046645165
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,1,6,2,0.3987623310439602
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,1,6,3,0.7401730109252346
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,1,6,4,0.040321823008541986
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,1,6,5,2.0329391623140243
Kenya,KEN,Sub-Saharan Africa,Lower middle income,2022,1,6,6,0.5430020324245095
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,1,6,1,0.12894618510233205
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,1,6,2,-0.5885440994656068
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,1,6,3,0.716110899505193
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,1,6,4,-0.26136037227634407
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,1,6,5,-0.019337378575001896
Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2022,1,6,6,-1.0188420288413875
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.45564827416522213
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,1,6,2,-0.6594875889038424
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.11505527609368721
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.5659200204154565
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-0.7085643069479252
Lesotho,LSO,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.6925808521707308
Liberia,LBR,Sub-Saharan Africa,Low income,2022,1,6,1,-0.35060267778539894
Liberia,LBR,Sub-Saharan Africa,Low income,2022,1,6,2,-1.3114971615937971
Liberia,LBR,Sub-Saharan Africa,Low income,2022,1,6,3,0.6723341077042728
Liberia,LBR,Sub-Saharan Africa,Low income,2022,1,6,4,-0.5335174061537887
Liberia,LBR,Sub-Saharan Africa,Low income,2022,1,6,5,-0.8429870231083039
Liberia,LBR,Sub-Saharan Africa,Low income,2022,1,6,6,1.4872789983856223
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,1,6,1,-0.3119678287378864
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,1,6,2,-0.5288896092472025
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,1,6,3,-0.18686398975762245
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,1,6,4,0.44250596853805996
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,1,6,5,-0.8281336182053818
Madagascar,MDG,Sub-Saharan Africa,Low income,2022,1,6,6,-0.4389318188768239
Malawi,MWI,Sub-Saharan Africa,Low income,2022,1,6,1,0.02404862011648658
Malawi,MWI,Sub-Saharan Africa,Low income,2022,1,6,2,-0.65690557792661
Malawi,MWI,Sub-Saharan Africa,Low income,2022,1,6,3,-0.0318044034713629
Malawi,MWI,Sub-Saharan Africa,Low income,2022,1,6,4,-0.22802168798970435
Malawi,MWI,Sub-Saharan Africa,Low income,2022,1,6,5,0.11300662350575642
Malawi,MWI,Sub-Saharan Africa,Low income,2022,1,6,6,-0.35470910984823434
Mali,MLI,Sub-Saharan Africa,Low income,2022,1,6,1,-0.41841147967295794
Mali,MLI,Sub-Saharan Africa,Low income,2022,1,6,2,-0.4078910395370912
Mali,MLI,Sub-Saharan Africa,Low income,2022,1,6,3,-0.004518424382184502
Mali,MLI,Sub-Saharan Africa,Low income,2022,1,6,4,-0.3139676851782979
Mali,MLI,Sub-Saharan Africa,Low income,2022,1,6,5,-0.47279149648845464
Mali,MLI,Sub-Saharan Africa,Low income,2022,1,6,6,-0.2612819010685664
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,1,6,1,-0.2868414973658436
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,1,6,2,-0.28695441731549626
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,1,6,3,0.7384575095691518
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,1,6,4,-0.36301590791662225
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,1,6,5,-0.26349385499680544
Mozambique,MOZ,Sub-Saharan Africa,Low income,2022,1,6,6,-0.43340245098403474
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,1,6,1,-0.4342205396434152
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,1,6,2,0.27696822890285305
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,1,6,3,0.10299934888650968
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,1,6,4,-0.5201756989726415
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,1,6,5,-0.2773565718844201
Myanmar,MMR,East Asia & Pacific,Lower middle income,2022,1,6,6,1.0058060294766682
Nepal,NPL,South Asia,Lower middle income,2022,1,6,1,-0.2416727131311241
Nepal,NPL,South Asia,Lower middle income,2022,1,6,2,-0.7576702315552911
Nepal,NPL,South Asia,Lower middle income,2022,1,6,3,1.586712073913188
Nepal,NPL,South Asia,Lower middle income,2022,1,6,4,-0.1624482814878849
Nepal,NPL,South Asia,Lower middle income,2022,1,6,5,0.4736644759240643
Nepal,NPL,South Asia,Lower middle income,2022,1,6,6,-1.7163500197277217
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,1,6,1,-0.33663130311778844
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,1,6,2,-0.2775605562037267
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,1,6,3,0.04895181150809277
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,1,6,4,-0.45838283081435266
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,1,6,5,-0.3329647349283586
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2022,1,6,6,-0.029726818154540532
Niger,NER,Sub-Saharan Africa,Low income,2022,1,6,1,-0.3681989687275526
Niger,NER,Sub-Saharan Africa,Low income,2022,1,6,2,-0.43281487583160205
Niger,NER,Sub-Saharan Africa,Low income,2022,1,6,3,-0.45066100706542034
Niger,NER,Sub-Saharan Africa,Low income,2022,1,6,4,0.057493145983827404
Niger,NER,Sub-Saharan Africa,Low income,2022,1,6,5,1.9683433117968556
Niger,NER,Sub-Saharan Africa,Low income,2022,1,6,6,-0.21621343133196863
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.439575747135958
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,1,6,2,5.087925829847205
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-1.1417063743154328
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.8796633029582365
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-0.5725456954359154
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.9166873609135273
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,1,6,1,-0.17549070919030912
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,1,6,2,-0.13537396899934784
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,1,6,3,-0.6827353384989104
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,1,6,4,-0.7486426593117242
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,1,6,5,-0.9079118458268296
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2022,1,6,6,3.142939976102991
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,1,6,1,-0.04805992689998185
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,1,6,2,-0.5476342705114813
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,1,6,3,-0.08639682219644393
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,1,6,4,-0.22377839427998664
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,1,6,5,-0.23459013991075392
Rwanda,RWA,Sub-Saharan Africa,Low income,2022,1,6,6,-0.4216297665478698
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.20792170349801276
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,1,6,2,-0.27158630349842544
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,1,6,3,0.4779237122409766
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,1,6,4,0.17891802398568193
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,1,6,5,0.9886641120931158
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.5655231901391934
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,1,6,1,0.3718756458940367
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,1,6,2,-0.5934353425006575
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,1,6,3,-0.29480700265320564
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,1,6,4,-0.3438007447145034
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,1,6,5,-0.06563461730243961
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2022,1,6,6,-0.3121883175703528
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2022,1,6,1,-0.7553959367962594
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2022,1,6,2,-0.7547057917082658
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2022,1,6,3,-0.10904404003034204
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2022,1,6,4,-0.6888656988737565
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2022,1,6,5,-1.2159980061502618
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2022,1,6,6,-0.7691386142871556
Sudan,SDN,Sub-Saharan Africa,Low income,2022,1,6,1,3.6854150258847884
Sudan,SDN,Sub-Saharan Africa,Low income,2022,1,6,2,-0.08928598940696027
Sudan,SDN,Sub-Saharan Africa,Low income,2022,1,6,3,0.09278011332116036
Sudan,SDN,Sub-Saharan Africa,Low income,2022,1,6,4,0.06412938951132437
Sudan,SDN,Sub-Saharan Africa,Low income,2022,1,6,5,-0.34327110427652313
Sudan,SDN,Sub-Saharan Africa,Low income,2022,1,6,6,-0.9974664899071372
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2022,1,6,1,3.533794020467223
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2022,1,6,2,0.8232824044738886
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2022,1,6,3,-0.7708314736705141
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2022,1,6,4,0.6125356525060093
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2022,1,6,5,0.2455747254718354
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,2022,1,6,6,0.19422001911423037
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2022,1,6,1,-0.3336642071031996
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2022,1,6,2,-0.596583057068101
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2022,1,6,3,0.12086042364773121
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2022,1,6,4,-0.48145167556775825
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2022,1,6,5,-0.43544745552133773
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2022,1,6,6,-0.7545513832818186
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.460774133982304
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2022,1,6,2,0.07403536235454371
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.2253920523162419
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2022,1,6,4,1.2437683494627276
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2022,1,6,5,1.1733277156507667
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2022,1,6,6,-0.03748720853173715
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2022,1,6,1,-0.27791816635106104
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2022,1,6,2,-0.6467464854244568
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2022,1,6,3,-0.2630641306808847
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2022,1,6,4,-0.6538119214576371
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2022,1,6,5,-1.272770876463114
Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2022,1,6,6,-0.3708170179977517
Togo,TGO,Sub-Saharan Africa,Low income,2022,1,6,1,-0.3924692695438375
Togo,TGO,Sub-Saharan Africa,Low income,2022,1,6,2,0.8654201051580299
Togo,TGO,Sub-Saharan Africa,Low income,2022,1,6,3,-0.6589256817962313
Togo,TGO,Sub-Saharan Africa,Low income,2022,1,6,4,-0.4823872040498181
Togo,TGO,Sub-Saharan Africa,Low income,2022,1,6,5,-0.20801883288075929
Togo,TGO,Sub-Saharan Africa,Low income,2022,1,6,6,-0.8914922009572783
Uganda,UGA,Sub-Saharan Africa,Low income,2022,1,6,1,-0.3679534205036417
Uganda,UGA,Sub-Saharan Africa,Low income,2022,1,6,2,-0.2931135412158743
Uganda,UGA,Sub-Saharan Africa,Low income,2022,1,6,3,-0.1790268946693152
Uganda,UGA,Sub-Saharan Africa,Low income,2022,1,6,4,1.315271616530345
Uganda,UGA,Sub-Saharan Africa,Low income,2022,1,6,5,1.172417165520529
Uganda,UGA,Sub-Saharan Africa,Low income,2022,1,6,6,-0.6320110060424138
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2022,1,6,1,-0.4718245735787095
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2022,1,6,2,0.062089498575329666
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2022,1,6,3,-0.6286768117993806
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.6672064647932041
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-0.7245080735091137
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2022,1,6,6,1.008882465993109
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2022,1,6,1,3.6422124375484755
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2022,1,6,2,-0.3824881994209066
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2022,1,6,3,0.1678752380143353
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2022,1,6,4,-0.09203099483243574
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2022,1,6,5,-0.7929348307911506
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2022,1,6,6,0.8192684651641005
Australia,AUS,East Asia & Pacific,High income,2022,2,6,1,-0.10424161763556908
Australia,AUS,East Asia & Pacific,High income,2022,2,6,2,-0.20954950440021883
Australia,AUS,East Asia & Pacific,High income,2022,2,6,3,0.1519941836179298
Australia,AUS,East Asia & Pacific,High income,2022,2,6,4,0.18571982373120471
