"country","iso3c","region","income","year","BG.GSR.NFSV.GD.ZS","BM.GSR.GNFS.CD","BM.GSR.INSF.ZS","BM.GSR.TOTL.CD","BM.GSR.TRAN.ZS","BM.GSR.TRVL.ZS","BM.KLT.DINV.CD.WD","BM.KLT.DINV.WD.GD.ZS","BN.GSR.GNFS.CD","BN.KLT.DINV.CD","BN.KLT.PTXL.CD","BX.GSR.GNFS.CD","BX.GSR.INSF.ZS","BX.GSR.TOTL.CD","BX.GSR.TRAN.ZS","BX.GSR.TRVL.ZS","BX.KLT.DINV.CD.WD","BX.KLT.DINV.WD.GD.ZS","DT.DOD.DSTC.XP.ZS","DT.ODA.ODAT.MP.ZS","DT.TDS.DECT.EX.ZS","DT.TDS.DPPF.XP.ZS","DT.TDS.DPPG.XP.ZS","FP.CPI.TOTL.ZG","GC.NFN.TOTL.CN","GC.NFN.TOTL.GD.ZS","GC.TAX.GSRV.CN","GC.TAX.GSRV.RV.ZS","GC.TAX.GSRV.VA.ZS","GC.XPN.GSRV.CN","GC.XPN.GSRV.ZS","IQ.SPI.PIL2","LP.LPI.LOGS.XQ","NE.EXP.GNFS.CD","NE.EXP.GNFS.CN","NE.EXP.GNFS.KD","NE.EXP.GNFS.KD.ZG","NE.EXP.GNFS.KN","NE.EXP.GNFS.ZS","NE.IMP.GNFS.CD","NE.IMP.GNFS.CN","NE.IMP.GNFS.KD","NE.IMP.GNFS.KD.ZG","NE.IMP.GNFS.KN","NE.IMP.GNFS.ZS","NE.RSB.GNFS.CD","NE.RSB.GNFS.CN","NE.RSB.GNFS.KN","NE.RSB.GNFS.ZS","NV.SRV.EMPL.KD","NV.SRV.TOTL.CD","NV.SRV.TOTL.CN","NV.SRV.TOTL.KD","NV.SRV.TOTL.KD.ZG","NV.SRV.TOTL.KN","NV.SRV.TOTL.ZS","NY.GDP.DEFL.KD.ZG","NY.GDP.DEFL.KD.ZG.AD"
"Malawi","MWI","Sub-Saharan Africa","Low income",2022,10.9531482405303,3830531216.26616,3.9742048837215,4226096846.35259,45.3614488628235,14.7876440345763,58720590.8059101,0.472445954445383,-2408907244.60373,-140005928.307072,95454962.2523758,1421623971.66243,2.91887105349424,1442712278.45532,14.7246602243312,10.020533530302,545909420,4.39220201011103,6.2893841450598,32.4500168946338,9.14455541109317,8.90913154939127,6.99481762282133,20.953969729969,964039959300,8.17283415358105,686062510900,32.7437026931358,8.79337463800608,425047661500,17.8618485745066,62.1333333333333,NA,1409751312.6797,1.337909e+12,NA,-24.0748216554421,8.18131e+11,11.342380846457,4011385129.38504,3.806961e+12,NA,-16.4634694938829,1.856987e+12,32.2742440103241,-2601633816.70535,-2.469052e+12,-1.038856e+12,-20.9318631638671,3217.03128040192,6119564709.74049,5807705676600,6275910967.4939,1.87423315727872,4071117856400,49.2359417778991,17.1668303930955,17.1668303930955
"Malaysia","MYS","East Asia & Pacific","Upper middle income",2022,18.9262584459191,283757847485.675,7.37483717221168,317862515142.303,30.4875928791218,14.8667969520576,11811334091.9156,2.89613781686811,29122040538.7734,-3216658618.69885,11285060969.9441,312879888024.448,3.70039688011233,333961586001.546,18.7991087135002,19.9948261831349,15027992710.6144,3.68486215546291,NA,0.00186880823532337,NA,NA,NA,3.37869862549928,7.2381e+10,4.03260775736209,5.7513e+10,19.5385992054514,3.56067957169093,3.4692e+10,10.8001083373026,87.7,3.7,313245644474.215,1378617888000,288535388352.92,14.5086507945167,1126873228000,76.8077974825844,283918591271.771,1249547298000,267451162900.263,15.9922150179089,1044528912000,69.6168072713231,29327053202.4441,129070590000,82344316000,7.19099021126127,19860.6723786737,208058076252.262,915679406000,216226420268.473,11.6885016923076,844470987000,51.0158173538955,6.29629950333799,6.29629950333799
"Maldives","MDV","South Asia","Upper middle income",2022,102.292672697967,4938922409.7158,5.96187997410268,5685908469.11796,31.0849682438979,18.9808297447549,NA,NA,156705428.806191,-731709063.613552,83000332.2340092,5095627838.52199,NA,5132120228.51104,2.89545533659095,95.7859955025425,731709063.613552,11.8454662775286,8.79044098565256,2.11562034425056,13.5353339647215,11.7797632456361,11.7701411912412,2.33314337624567,NA,NA,NA,NA,NA,NA,NA,64,NA,5106680724.33038,78574581300,5442638588.56778,18.0652424494464,79287370600,82.6708555603035,4915296258.92618,75629820300,3716083666.62546,35.9379181430277,64658653400,79.5725773733522,191384465.404207,2944761000,14628717200,3.09827818695121,24762.3882626076,4544350947.78317,69922223901.9342,4431576053.0293,14.2840683161186,70068441929.9605,73.567430802867,3.41301393037079,3.41301393037079
"Mali","MLI","Sub-Saharan Africa","Low income",2022,12.5458634641368,7941608591.84033,2.39046852966987,8928925917.88812,53.6708985066098,5.72358962610612,43633790.3206021,0.193583913465391,-2086550442.58032,-671836204.531705,67636751.6823716,5855058149.26,2.00645802266843,6059888903.49655,5.67189049852837,29.7446806358366,715469994.852307,3.17422530916772,0.86752829857436,13.452221768458,5.1141040922579,5.07473067736537,4.66101297891824,9.62147608489064,NA,NA,NA,NA,NA,NA,NA,60.8666666666667,2.5,5866178905.32816,3.659086e+12,3937722084.85807,10.6859192972747,2328027360041.04,26.025652624667,8009736749.56921,4.996151e+12,7902321508.82255,7.54753921313626,4671944917372.9,35.5356748615317,-2143557844.24105,-1.337065e+12,-2343917557331.86,-9.51002223686472,3835.01654356879,7989531853.38916,4.983548e+12,8401018143.7859,5.13073692085095,4966780201716.47,35.4460346344289,6.30157800298181,6.30157800298181
"Malta","MLT","Middle East & North Africa","High income",2022,173.752068089859,21406272592.6944,3.12743611056834,43191952927.2458,17.7001606763532,3.02101335960721,27311754929.0464,144.290767393181,2160147679.81738,-1489043435.42115,2047862561.94577,23566420272.5118,3.63414153976161,43331588140.2061,19.3145985146257,8.28874411964652,21777714703.2213,115.053872398938,NA,NA,NA,NA,NA,6.15375621933037,569818983.3,3.17010880030739,1839340000,31.4869213913996,11.1341641368069,1226229763,18.6948067294792,85.5666666666667,3.4,24315280709.3594,23090374128.3447,22728683353.626,11.6798001217414,21794217485.6692,128.460090611122,22089352128.8631,20976578926.0195,21293535788.7729,18.9869655165263,19860189456.3828,116.700284480882,2225928580.49628,2113795202.3252,1934028029.2864,11.7598061302403,57906.5421615482,15257486312.0987,14488875181.6404,13524569341.1724,4.68045112781958,13449867763.1579,80.6068454474279,5.08858647112045,5.08858647112045
"Marshall Islands","MHL","East Asia & Pacific","Upper middle income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2573910,0.994849672770884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3333333333333,NA,103432075.500488,103432075.500488,78074867.2485352,-18.8763421446807,78074867.2485352,39.9778416749901,228608440.39917,228608440.39917,197154113.769531,6.66896284354274,197154113.769531,88.3601338523011,-125176364.898682,-125176364.898682,-119079246.520996,-48.382292177311,NA,178682219.028473,178682219.028473,154431472.361088,2.03789302795343,154431472.361088,69.0630003109867,-0.26669263825076,-0.26669263825076
"Mauritania","MRT","Sub-Saharan Africa","Lower middle income",2022,13.0805547159888,5769566423.79232,0.0504200744050035,6016954531.79992,49.6771964125875,2.52034621076221,3e+06,0.0313874288822132,-1637405929.71183,-1401620461.82274,NA,4132160494.08049,0.352480486307661,4262461399.53756,34.2149184259319,3.36756010123491,1401620461.82274,14.6644208551054,4.84260103850781,5.44645251276365,8.04677713297794,7.93782599970775,7.65334457305332,9.52526628622843,NA,NA,NA,NA,NA,NA,NA,63.2,2.5,3798126438.33762,140283800000,2134724754.24721,16.8000000353021,140283800100,39.737807822992,5953475023.69027,219891600000,5304969167.19069,15.3000000013633,219891599900,62.2880913027036,-2155348585.35265,-79607800000,-79607799800,-22.5502834797117,7636.1660851431,4264134289.96886,157495800000,3942431156.65028,8.03066595401201,157495800000,44.6134039235348,-0.612361656234569,-0.612361656234569
"Mauritius","MUS","Sub-Saharan Africa","Upper middle income",2022,44.8135284063935,8052137441.44027,9.38808385425222,21239517412.6169,35.5656394830852,18.3473237248446,128680870,0.99471592636646,-1914338318.39176,9339260069.01787,-1076472846.59215,6137799123.0485,5.36008526184913,20799707772.9957,8.03010061305043,39.1005001585356,545909420,4.21993412406582,40.0897509667225,0.366560289879427,4.35544428502095,0.961960581642389,0.889781361929898,10.7737512242899,8.82e+09,1.5431234778714,70808200000,51.1424357854174,14.7426477477384,15993600000,9.92519027520958,85.9,2.5,8671207274.78073,3.83118e+11,9343841998.51788,30.5110354078629,348843500300,67.0292948520561,10431237060.1439,4.60881e+11,8147436324.9847,4.67798210261763,301573624900,80.6345001819556,-1760029785.36319,-7.7763e+10,47269875400,-13.6052053298995,22899.285207829,8533529186.43069,3.77035e+11,9123845414.33523,9.41029755931979,343298572553.076,65.965029532794,8.52486604490883,8.52486604490883
"Mexico","MEX","Latin America & Caribbean","Upper middle income",2022,8.16685770055205,674133903694,15.409636116724,726517754816,39.074322256609,10.4278257248292,17352508260,1.18290936690195,-43787418381,-21725274679,5493985798,630346485313,8.74502818347649,648910772159,16.0007870845568,53.7121258066261,39187900956,2.6714140927358,8.43982090446492,0.0683650973455276,8.6120372079918,3.81008278489014,3.77915275174245,7.8962761916855,377491092900,1.27852528374715,1497020012000,26.3049041656157,5.55374363356022,433675000600,6.58490510849989,93.5666666666667,3,629788673074.2,12675977049000,518040550732.703,9.50646019095787,10412237642000,42.9322902133702,672827146643.746,13542227470000,550740594019.342,8.62733935103918,10894913256000,45.8661953733484,-43038473569.5459,-866250421000,-482675614000,-2.93390515997818,22527.8803769345,852738283405.416,17163361888500,795900576853.328,3.05678006555907,14366278785000,58.1306222617617,6.66664947468669,6.66664947468669
"Micronesia, Fed. Sts.","FSM","East Asia & Pacific","Lower middle income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40874375479067,NA,NA,NA,NA,NA,NA,NA,59.1333333333333,NA,8.8e+07,8.8e+07,NA,NA,NA,21.1560380414413,2.89e+08,2.89e+08,NA,NA,NA,69.4783522042789,-2.01e+08,-2.01e+08,NA,-48.3223141628375,NA,287346300,287346300,225849459.224346,1.33915996730742,175570500,69.080786975766,9.39832118476227,9.39832118476227
"Moldova","MDA","Europe & Central Asia","Upper middle income",2022,25.1300872977125,10265080000,2.36634595044095,11103240000,40.6203269408924,31.332929702602,44960000,0.309528091354559,-4284320000,-541060000,1660000,5980760000,0.330358788070231,6878640000,21.974343450297,32.7428115156142,586020000,4.03446735088075,35.5879359873463,7.97734786953938,10.1122555970366,2.58627842422339,2.05065087284696,28.7372976766235,4883200000,1.77902089680308,38526900000,45.4356655628202,17.9993239969515,14237300000,16.085581580324,95.4,2.8,5988282384.84134,113161710000,4402797274.09123,29.6833635894192,82853929900,41.2264594544499,10297187835.8634,194587915000,7551614634.46352,18.2039874176378,142109870700,70.8912121253156,-4308905451.02208,-81426205000,-59255940800,-29.6647526708657,10968.7857648182,8553882614.29345,161644345000,5084342541.04012,1.98805016629531,95679573000,58.8893896635498,18.8553230591008,18.8553230591008
"Monaco","MCO","Europe & Central Asia","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7720318778.80087,7331400000,NA,NA,NA,87.726603726173,3.01745777692324,3.01745777692324
"Mongolia","MNG","East Asia & Pacific","Upper middle income",2022,26.975079588456,12111839780.0479,5.42562834550389,14071206446.2354,38.9297820000788,28.537445056212,75857609.6801519,0.442409441117436,-1122520105.82838,-2428437139.97069,445132003.580511,10989319674.2195,1.53191734371943,11333587868.5533,52.4834130873966,22.1025357944091,2504294749.65085,14.6053065112102,16.9162406665554,2.02947635622054,35.3251689829714,19.1559468332523,18.8554842807495,15.1509728200805,2764200915000,5.13300210915956,4844958595000,24.9228457975075,11.7932245721777,2115111517000,NA,97.1666666666667,2.3,11155726172.5221,35036542470000,7813474320.60138,32.2734825144826,15394960080000,65.0613511558615,12219703773.3526,38378153390000,12368148475.4519,29.0706860888911,24369076320000,71.2665787886548,-1063977600.83059,-3341610920000,-8974116240000,-6.20522763279334,10457.4423813005,7025994561.68871,22066385733000,6852442758.00772,6.93658044490608,13501430785000,40.9763284189556,17.7147124177501,17.7147124177502
"Montenegro","MNE","Europe & Central Asia","Upper middle income",2022,54.1950772942597,4613740206.98187,1.62252930331638,4882959228.39781,57.1827449912158,5.83452848923139,51563384.9963698,0.824853789342859,-1436403580.10341,-820995165.297445,184484404.711376,3177336626.87846,0.944223339259743,3573659395.36277,32.0578054360397,45.5856655199079,872558550.293814,13.9582230042507,5.92006614493052,2.12395133156374,23.3914028064542,11.3035812820934,11.222432127147,13.0403036347004,NA,NA,NA,NA,NA,NA,NA,70,2.8,3209682769.03533,3052138700,2272472586.28492,19.3384573045455,1810861800,51.3449416638117,4632837811.12107,4405439600,3961657240.70466,23.2837644676069,3290908700,74.1109960911823,-1423155042.08574,-1353300900,-1480046900,-22.7660544273705,17107.302305465,3947954183.12448,3754172800,3150911706.21754,9.35164729495747,2689472600,63.1549881438444,12.0678020712969,12.0678020712969
"Morocco","MAR","Middle East & North Africa","Lower middle income",2022,24.9706660030776,73809723879.5255,2.43667766523886,76602460192.8882,49.0914334008438,17.562643037025,639457665.008133,0.487223239705891,-15234615256.3965,-1654898394.1652,1031669385.2192,58575108623.129,0.882113644771497,59479336973.6839,16.0670314562108,41.2862778752704,2294356059.17333,1.74814323662076,16.7296334379157,1.84914871485373,10.1164827473821,8.02392881634102,7.92258899134151,6.65704202759067,53369063910,4.00206247511321,157589401400,43.8674700844924,14.6645265254087,37849803910,10.0845979275408,90.4,NA,58681916332.2068,5.96247e+11,47404713396.2362,20.7433602195014,4.50609e+11,44.7116282313453,73752886131.4127,7.49378e+11,56073068597.0675,8.82895774990008,5.77092e+11,56.1946819703061,-15070969799.206,-1.53131e+11,-1.26483e+11,-11.4830537389608,13055.9659377961,71527735403.0152,7.26769e+11,68330866375.7448,6.7911645412877,663958108479.277,54.4992684878357,2.60335130813709,2.60335130813709
"Mozambique","MOZ","Sub-Saharan Africa","Low income",2022,19.7154478827248,15931920042.0584,9.41903810797032,17548602561.0234,46.9125903953809,5.305345180475,563722453.802999,2.98526015079116,-6522748188.50088,-2458453111.43502,18444971.5954219,9409171853.55761,2.14515792828734,9603958019.00047,78.1880568223183,17.7552006856237,3022175565.23802,16.0042947069706,16.2116042315025,14.6707603570243,59.157988533058,6.5700514813961,5.36132173299096,10.2794018093421,73406363000,6.088131012827,111407009600,32.3838836719258,14.7676954803856,46159600000,14.7221614463565,59.7,NA,9409084985.62579,600777914100,7276839596.2771,26.5058098114799,451570543000,49.8269428040417,16136472869.5082,1030327234400,15460636742.4823,30.8857773536338,913428812500,85.4526356129497,-6727387883.88242,-429549320300,-461858269500,-35.625692808908,3189.01203487149,7425964200.02853,4.74154e+11,8483811768.68633,3.72743518956662,404567097800,39.3250878300015,9.15161420042132,9.15161420042132
"Myanmar","MMR","East Asia & Pacific","Lower middle income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1238500000,1.98946076043536,NA,NA,7.02818324308264,6.84190283454039,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.5333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3193.24415669531,24539227289.8167,49406752500000,24365183371.2912,3.92385158627791,31509662680000,39.4185141578482,6.16371648905898,6.16371648905898
"Namibia","NAM","Sub-Saharan Africa","Upper middle income",2022,16.4515175258314,7429817904.09909,1.80909190190694,8308097110.84708,13.9031368524161,8.53198729381997,10889072.3105936,0.0866312612726303,-2069115698.22544,-1045130.45197607,-7789036.2037604,5360830210.22538,2.41127011415387,5687868450.4486,23.3686171549482,28.5591890210229,1056043502.65037,8.40166893779959,NA,3.93123338471134,NA,NA,NA,6.08128114112413,4730510000,2.30100937998009,16103240000,25.033504723929,9.49189710753922,8842420000,12.0419342279059,62.8333333333333,2.9,5085407032.75854,83176195300,4330927686.39202,23.1798355839236,55790664100,40.4584718299625,7391349289.04372,120891859400,8001497101.51132,23.0337153710205,103074359400,58.8040829514438,-2305942256.28518,-37715664100,-47283695300,-18.3456111214813,12648.1809330804,6964788297.86857,113915088400,6545651304.77788,2.24958819684042,84320563500,55.4104498097798,6.41674452090038,6.41674452090038
"Nauru","NRU","East Asia & Pacific","High income",2022,66.0357534252676,165370960.95383,3.53488833064102,174458034.974454,64.9178522672286,23.4546783912644,2482755.2470629,1.62938852486446,-86987952.2680416,11498681.1923619,33591727.7413914,78383008.6857889,NA,183848679.933838,2.9687150215426,1.85811211803344,-9015925.94529901,-5.91699334587118,NA,20.345623809007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.6333333333333,NA,81992870.3744686,113002000,NA,NA,NA,53.8104761904762,172986947.401416,238409400,NA,NA,NA,113.528285714286,-90994077.0269476,-125407400,NA,-59.7178095238095,NA,NA,NA,NA,NA,NA,NA,-13.1379259038829,-13.1379259038829
"Nepal","NPL","South Asia","Lower middle income",2022,7.97668216468422,15462868499.2736,5.12200434057977,15709870062.4626,34.0672377711593,48.4934340939822,NA,NA,-12707845792.5182,-66059660.947571,NA,2755022706.75543,0.859719814943693,3337006655.16955,10.0521333030352,29.960997354976,66059660.947571,0.160405404733603,9.64583032824804,7.63039550906796,10.2136643776037,9.50596426017261,9.24765827248014,7.6702057938028,NA,NA,NA,NA,NA,NA,NA,63.4,NA,2760241582.09798,333548348432.46,2258993378.86096,34.060063333683,180852390494.852,6.70239086589236,17408444769.7564,2103641231763.69,16190516745.7234,16.3530768076624,1263172457811.54,42.2710106140504,-14648203187.6584,-1770092883331.23,-1082320067316.69,-35.5686197481581,4947.20260412899,21590178505.2659,2608963081166.21,16580931928.8368,5.31702477538181,1224960172255.14,52.4250544391455,8.24119195502549,8.24119195502549
"Netherlands","NLD","Europe & Central Asia","High income",2022,47.677561299611,915378310407.105,6.80393907889764,1307427782641.49,20.0072660497093,9.20604349558851,173973290665.087,16.6236510867605,91947436126.4341,158515694082.198,-223863668278.464,1007325746533.53,5.68568457059868,1387810015287.56,19.0188895733155,6.16677233339796,15457596582.8886,1.47701805979237,NA,NA,NA,NA,NA,10.0012078753473,16733286650,1.68373414199754,1.04904e+11,26.758562285895,12.0322622084381,24120629850,6.16548996728184,96.9,4.2,1009321846482.49,9.58476e+11,821817761855.182,4.41494914665994,740096292000,96.4436215813729,917438087562.26,8.71221e+11,728569902676.728,4.3539486256004,644391894000,87.6638626713087,91883758920.2338,8.7255e+10,95704398000,8.7797589100642,79124.376381013,722859972402.727,6.86445e+11,645009502010.327,6.21545468156906,645553104000,69.0713610110483,6.15557496508328,6.15557496508328
"New Caledonia","NCL","East Asia & Pacific","High income",2022,NA,NA,NA,NA,NA,NA,57002440,0.592336611397022,NA,NA,NA,NA,NA,NA,NA,NA,696307350,7.23562598706021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480256674.40388,167971189125.505,NA,NA,NA,15.3819770261451,3376896803.1219,383191227158.581,NA,NA,NA,35.0907717178188,-1896640128.71802,-215220038033.076,NA,-19.7087946916736,NA,NA,NA,NA,NA,NA,NA,3.84571493780663,3.84571493780663
"New Zealand","NZL","East Asia & Pacific","High income",2022,11.3197603436769,70763581165.7161,10.9901866476877,85779132621.6395,29.4850819065426,14.7878643661145,677461291.290433,0.271516698541571,-13680278437.074,-9129282861.92958,-5260981854.71202,57083302728.642,NA,63947869614.2123,14.4688280803887,32.558214850351,9806744153.22001,3.9304013825679,NA,NA,NA,NA,NA,7.17222476016441,10719773340.8543,2.72405255623034,36548616610,27.8669551120823,10.6735285334221,19422752990,13.8930145910731,92.6666666666667,3.7,60000634041.6989,9.4632e+10,47536663500.541,5.98586366200644,76594998000,24.0473873191656,73427735097.3784,1.15809e+11,58683395332.8635,4.66642553071277,89884246000,29.4287754464161,-13427101055.6795,-2.1177e+10,-13289248000,-5.3813881272505,72062.9958319543,168195411651.573,2.65275e+11,149594471272.183,4.28028860105223,241510678000,67.4102911392727,5.89146876133546,5.89146876133546
"Nicaragua","NIC","Latin America & Caribbean","Lower middle income",2022,17.0922486023775,1.0213e+10,14.8224719101124,11525800000,63.3078651685393,11.2898876404494,19346566.0835727,0.123742213487539,-2343500000,-1267753433.91642,-31206639.6057329,7869500000,0.487241954096679,7991100000,4.80189767918964,38.1843826131555,1287100000,8.23239650343154,14.3076547659271,9.78174775388424,23.7166287332157,5.46451640322137,5.36036110047428,10.4674244465991,20944700000,3.73424865228791,56124700000,46.0712221806314,13.8394466620103,15078967020,16.1091418057342,61.1,2.8,7800991076.62253,279856038100,7196649637.50461,8.57852113651592,96025068400,49.8957747358309,10249854373.9563,367707591000,8406796073.08973,5.18885188275686,133708502700,65.5589039770339,-2448863297.33377,-87851552900,-37683434300,-15.663129241203,4436.02761354997,7248302605.35773,260028659200,6774578672.87249,5.32116554923392,101219071400,46.3607342274576,8.38532618616978,8.38532618616978
"Niger","NER","Sub-Saharan Africa","Low income",2022,10.3786459613418,4193618481.8911,0.882116901084046,4604696401.2011,62.4325231868261,7.8656297545588,8719672.00198216,0.0564970533574879,-2817582856.71977,-957255589.176033,-259038295.939877,1376035625.17133,6.37440869553298,1562743743.42564,11.2794398249555,36.626800669919,965975261.178015,6.25880834283465,2.72054139898868,44.4183746466894,18.1867206313038,18.0923353550098,16.5017538854265,4.22621791916392,NA,NA,NA,NA,NA,NA,NA,61.1333333333333,NA,4075011586.07231,2541828008500,1579546757.71656,14.2217200275403,933846520700,26.4030742163666,4075011586.07231,2541828008500,3829490247.16355,7.02381032898964,2264039431500,26.4030742163666,0,0,-1330192910800,0,2868.01105574821,5319997419.96798,3.3184e+12,5111023593.44723,4.88715040180611,3021696937200,34.4696656054614,4.01899997944743,4.01899997944743
"Nigeria","NGA","Sub-Saharan Africa","Lower middle income",2022,3.66091143117404,77049238560.7612,6.01203072156842,91590683095.3389,46.745659523834,21.4772447701341,-67063088.2719114,-0.0103660347123125,-7958107284.31591,119729340.659017,-3864707334.292,69091131276.4452,18.778438841909,70760003475.036,41.5916905630206,23.1671325227169,-186792428.930928,-0.0288727652154093,30.3872045562941,4.81373643369587,12.0372694275022,4.30265013776337,4.11610960198376,18.8471877843274,NA,NA,NA,NA,NA,NA,NA,63.8333333333333,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6089.0118546613,331075925854.667,140338733638900,295470260415.238,3.64042389021742,109352826970000,51.174865760811,8.04664948506526,8.04664948506526
"North Macedonia","MKD","Europe & Central Asia","Upper middle income",2022,29.2557513346116,13009315644.4271,2.52429808111975,13766499621.8103,33.3707326006722,18.9853689644777,170326450.360325,1.22251732314005,-2886224819.33715,-683826064.158689,-31071164.1890338,10123090825.09,0.137536438297958,10282174530.9184,24.6694047097392,19.7820682505893,854152514.519015,6.13067578989693,30.2763582804303,1.63529787485101,10.5201770700092,3.41698116719887,3.3506032762238,14.2047173195833,11411981840,1.39838323505914,94355328450,39.4203761744119,14.5632617888698,17530188740,6.67057955063158,87.7,3.2,10140779608.9458,5.9399e+11,8015554987.11407,10.6003329562282,3.60744e+11,72.785399542204,13007595537.6541,7.61912e+11,10834351375.5649,13.6002414472311,5.00609e+11,93.3619578376736,-2866815928.70823,-1.67922e+11,-1.39865e+11,-20.5765582954696,16578.9085143989,7853273034.40042,460000693200,6835087401.02035,5.80942822630961,295936358900,56.3668315026394,8.87368732523663,8.87368732523663
"Northern Mariana Islands","MNP","East Asia & Pacific","High income",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44e+08,2.44e+08,207483443.708609,323.913043478261,1.95e+08,22.2627737226277,7.77e+08,7.77e+08,647681883.024251,5.92592592592594,7.15e+08,70.8941605839416,-5.33e+08,-5.33e+08,-5.2e+08,-48.6313868613139,NA,NA,NA,NA,NA,NA,NA,2.80318995750133,2.80318995750133
"Norway","NOR","Europe & Central Asia","High income",2022,18.4609023362093,160648775697.006,4.24397983016326,205435299978.62,23.5401358840553,25.9979979322768,27820278930.7479,4.66550201605234,163226325544.777,12284320602.6612,144036456879.558,323875101241.784,8.8268981923135,382865333009.951,45.278463967956,10.546369490642,14278134699.4272,2.39446435427431,NA,NA,NA,NA,NA,5.76412317852272,1.37826e+11,2.4041214707029,4.88422e+11,15.1353364749208,9.3671476479047,1.58043e+11,9.41143893310466,97.2333333333333,3.8,330944127589.495,3.181752e+12,167457104472.645,5.24944874846942,1244996807000,55.4998207714937,161654260206.293,1.554171e+12,142522475940.737,13.2593200298887,1323107296000,27.1096590646452,169289867383.202,1.627581e+12,-78110489000,28.3901617068484,107829.596202957,249391245557.771,2.397689e+12,245929629609.357,4.91786020637971,2251634584000,41.8232815649309,28.4167851922932,28.4167851922932
"Oman","OMN","Middle East & North Africa","High income",2022,13.9764698385083,46681620975.8005,13.9846497417062,57009120230.7646,41.3185557992438,19.0428900412138,-304811443.433029,-0.277472631539073,22460437426.6563,-7176592977.89336,1464499349.80494,69142058402.4569,2.43570174209573,70134353701.9759,33.5246226883514,42.1506279241669,6871781534.46033,6.25544528201825,NA,NA,NA,NA,NA,2.5061425061425,NA,NA,NA,NA,NA,NA,NA,46.9333333333333,3.2,69482444733.42,2.6716e+10,44639346290.6815,9.14886766126435,20338800000,63.2505019129513,46681404421.3264,1.7949e+10,37799191045.4325,7.58365463298118,14593400000,42.4945073677033,22801040312.0936,8.767e+09,5745400000,20.7559945452479,35558.5589490864,46496488946.684,17877900000,44034004561.2565,7.74503169409763,17354600000,42.3261771279215,16.4963249993549,16.4963249993549
"Pakistan","PAK","South Asia","Lower middle income",2022,4.85678802851381,76593867000,7.10294424972795,82685867000,56.0942841646252,14.2805580842099,1.157e+09,0.308623619595814,-37627107000,-3.05e+08,7.14e+08,38966760000,4.04336407891366,39644760000,11.6464898795798,9.84819369715603,1.462e+09,0.389980753542853,22.1173769244662,2.09655427226571,42.0463406568737,37.8110142339114,34.7517418324641,19.8738599646655,NA,NA,NA,NA,NA,NA,NA,61.9333333333333,NA,39515650036.1059,7026132750000,44538303914.7951,6.65729388064977,4195152911847.63,10.5405902721041,84315688680.3991,14991863250000,106297130041.052,12.3742804487776,9398541623594.62,22.4907632059279,-44800038644.2933,-7965730500000,-5203388711746.99,-11.9501729338238,7585.84613110611,195810052455.331,3.4816267e+13,217743730211.538,6.69098053654329,2.264303e+13,52.2312939861803,13.9370112392938,13.9370112392938
"Palau","PLW","East Asia & Pacific","High income",2022,39.2959243988241,219928000,6.73100435257487,240773000,34.2239538333632,33.4838530883719,NA,NA,-183359000,-74365000,-12145000,36569000,2.31789040062661,60540000,9.14391807606394,72.4377012561283,74365000,30.4991067893894,NA,23.1234110853417,NA,NA,NA,12.3526638378124,NA,NA,NA,NA,NA,NA,NA,59.6666666666667,NA,38204284.6679688,38204284.6679688,37833612.5363737,125.687386067561,36899272.9187012,15.6686150460648,218303802.490234,218303802.490234,181797656.528709,7.46512856863271,187266464.233398,89.5323201059559,-180099517.822265,-180099517.822265,-150367191.314697,-73.8637050598911,NA,187746752.929688,187746752.929688,177756487.965642,1.26456249981597,178546416.725993,77.0000439314685,3.82547947651585,3.82547947651585
